EVENT_YEAR_MONTH,COUNT_OF_EVENTS,REPORTER,PARTNER,Commodity,NETWEIGHT,TRADEVALUEINUSD,TOTAL_SOLD_USD,PRODUCERPRICE,DISTANCE_COUNTRIES
202104,875,Belgium,Russian Federation,StainlessSteel,1404,18447,2.5899588E7,113.9,5733
202104,875,Belgium,Russian Federation,CastIron,7,199,1393.0,338.4,5733
202104,875,Turkey,Russian Federation,Gas,346365,1934507,6.70045517055E11,199.6,5248
202104,875,Turkey,Russian Federation,CastIron,11806,38767,4.57683202E8,338.4,5248
202104,875,Turkey,Russian Federation,StainlessSteel,76717,496442,3.8085540914E10,113.9,5248
202104,875,Hungary,Russian Federation,StainlessSteel,495,5169,2558655.0,113.9,5342
202104,875,Portugal,Russian Federation,CastIron,67,9189,615663.0,338.4,7306
202104,875,Serbia,Russian Federation,Gas,70,562,39340.0,199.6,5540
202104,875,United Kingdom,Russian Federation,StainlessSteel,101,3898,393698.0,113.9,5610
202104,875,India,Russian Federation,CastIron,224407,1059795,2.37825416565E11,338.4,4983
202104,875,India,Russian Federation,StainlessSteel,132691,586658,7.7844236678E10,113.9,4983
202104,875,Sweden,Russian Federation,StainlessSteel,97,1650,160050.0,113.9,4345
202104,875,Sweden,Russian Federation,CastIron,1000,4243,4243000.0,338.4,4345
202104,875,Armenia,Russian Federation,Corn,4174,2404,1.0034296E7,268.6224488,4633
202104,875,Armenia,Russian Federation,StainlessSteel,645,792,510840.0,113.9,4633
202104,875,Italy,Russian Federation,Gas,66250,606874,4.02054025E10,199.6,9398
202104,875,Italy,Russian Federation,CastIron,51995,243129,1.2641492355E10,338.4,9398
202104,875,Italy,Russian Federation,StainlessSteel,10378,320800,3.3292624E9,113.9,9398
202104,875,Ukraine,Russian Federation,IronOre,1200,764,916800.0,178.25,4663
202104,875,Ukraine,Russian Federation,Gas,14264,43607,6.22010248E8,199.6,4663
202104,875,Ukraine,Russian Federation,StainlessSteel,6977,3560,2.483812E7,113.9,4663
202104,875,Ukraine,Russian Federation,CastIron,724,4561,3302164.0,338.4,4663
202104,875,Ukraine,Russian Federation,SunflowerOil,5,13,65.0,1919.695833,4663
202104,875,Romania,Russian Federation,Gas,3918,14322,5.6113596E7,199.6,5177
202104,875,Romania,Russian Federation,CastIron,1295,16752,2.169384E7,338.4,5177
202104,875,United States of America,Russian Federation,Gas,18253,136421,2.490092513E9,199.6,8909
202104,875,United States of America,Russian Federation,CastIron,316,34839,1.1009124E7,338.4,8909
202104,875,Hong Kong,Russian Federation,StainlessSteel,12,151,1812.0,113.9,4409
202104,875,Czech Rep.,Russian Federation,Gas,135102,561608,7.5874364016E10,199.6,5306
202104,875,Czech Rep.,Russian Federation,StainlessSteel,809,8979,7264011.0,113.9,5306
202104,875,Czech Rep.,Russian Federation,CastIron,3564,30356,1.08188784E8,338.4,5306
202104,875,EU,Russian Federation,IronOre,121600,52058,6.3302528E9,178.25,4927
202104,875,EU,Russian Federation,Barley,120770,113881,1.375340837E10,154.2521257,4927
202104,875,EU,Russian Federation,Coal,1,3234,3234.0,97.84767857,4927
202104,875,EU,Russian Federation,Aluminium,41423,199938,8.282031774E9,2319.3925,4927
202104,875,EU,Russian Federation,Nickel,300,9751,2925300.0,161.8,4927
202104,875,EU,Russian Federation,CastIron,116412,788321,9.1770024252E10,338.4,4927
202104,875,EU,Russian Federation,StainlessSteel,68254,1288140,8.792070756E10,113.9,4927
202104,875,EU,Russian Federation,Copper,138889,156502,2.1736406278E10,9324.8175,4927
202104,875,EU,Russian Federation,RapeseedOil,40042,49627,1.987164334E9,1242.538843,4927
202104,875,EU,Russian Federation,SunflowerOil,3220,10068,3.241896E7,1919.695833,4927
202104,875,EU,Russian Federation,Corn,202,344,69488.0,268.6224488,4927
202104,875,EU,Russian Federation,Gas,372318,2333851,8.68934736618E11,199.6,4927
202104,875,Germany,Russian Federation,SunflowerOil,1858,6785,1.260653E7,1919.695833,5417
202104,875,Germany,Russian Federation,CastIron,18089,213826,3.867898514E9,338.4,5417
202104,875,Germany,Russian Federation,StainlessSteel,21946,380398,8.348214508E9,113.9,5417
202104,875,Germany,Russian Federation,Gas,2515,58823,1.47939845E8,199.6,5417
202104,875,Germany,Russian Federation,Barley,25000,21922,5.4805E8,154.2521257,5417
202104,875,Netherlands,Russian Federation,StainlessSteel,3182,29980,9.539636E7,113.9,5555
202104,875,Netherlands,Russian Federation,CastIron,973,44415,4.3215795E7,338.4,5555
202104,875,Netherlands,Russian Federation,RapeseedOil,42,273,11466.0,1242.538843,5555
202104,875,Netherlands,Russian Federation,Gas,5617,22427,1.25972459E8,199.6,5555
202104,875,Netherlands,Russian Federation,IronOre,102000,43392,4.425984E9,178.25,5555
202104,875,Poland,Russian Federation,Barley,40000,35412,1.41648E9,154.2521257,4961
202104,875,Poland,Russian Federation,CastIron,10368,23101,2.39511168E8,338.4,4961
202104,875,Poland,Russian Federation,StainlessSteel,5142,69177,3.55708134E8,113.9,4961
202104,875,Poland,Russian Federation,Gas,94146,506934,4.7725808364E10,199.6,4961
202104,875,Poland,Russian Federation,Coal,1,3150,3150.0,97.84767857,4961
202104,875,Belarus,Russian Federation,Slag,2294750,90600,2.0790435E11,136.9,4403
202104,875,Belarus,Russian Federation,Aluminium,38318,72000,2.758896E9,2319.3925,4403
202104,875,Belarus,Russian Federation,CastIron,153633,304100,4.67197953E10,338.4,4403
202104,875,Belarus,Russian Federation,StainlessSteel,146194,243400,3.55836196E10,113.9,4403
202104,875,Belarus,Russian Federation,SunflowerOil,4607,15000,6.9105E7,1919.695833,4403
202104,875,Belarus,Russian Federation,RapeseedOil,13091500,14166300,1.8545811645E14,1242.538843,4403
202104,875,Switzerland,Russian Federation,StainlessSteel,699,14565,1.0180935E7,113.9,5899
202104,875,Brazil,Russian Federation,StainlessSteel,3867,45498,1.75940766E8,113.9,14442
202104,875,Finland,Russian Federation,RapeseedOil,36992,49354,1.825703168E9,1242.538843,3922
202104,875,Georgia,Russian Federation,SunflowerOil,32,43,1376.0,1919.695833,4544
202104,875,Azerbaijan,Russian Federation,CrudePetroleum,82381,35066,2.888772146E9,179.2,4492
202104,875,Finland,Russian Federation,SunflowerOil,1,2,2.0,1919.695833,3922
202104,875,Finland,Russian Federation,CastIron,76,55166,4192616.0,338.4,3922
202104,875,Finland,Russian Federation,StainlessSteel,111,6091,676101.0,113.9,3922
202104,875,Finland,Russian Federation,Gas,108,5857,632556.0,199.6,3922
202104,875,Lithuania,Russian Federation,StainlessSteel,6132,139440,8.5504608E8,113.9,4484
202104,875,Lithuania,Russian Federation,CastIron,3220,46980,1.512756E8,338.4,4484
202104,875,Lithuania,Russian Federation,SunflowerOil,585,1950,1140750.0,1919.695833,4484
202104,875,Lithuania,Russian Federation,Copper,138889,155930,2.165696177E10,9324.8175,4484
202104,875,Denmark,Russian Federation,StainlessSteel,154,3185,490490.0,113.9,5027
202104,875,Belarus,Russian Federation,Gas,1394410,5993600,8.357535776E12,199.6,4403
202104,875,Latvia,Russian Federation,StainlessSteel,2490,41900,1.04331E8,113.9,4323
202104,875,Estonia,Russian Federation,Nickel,6220,103099,6.4127578E8,161.8,4180
202104,875,Estonia,Russian Federation,StainlessSteel,3203,28469,9.1186207E7,113.9,4180
202104,875,Estonia,Russian Federation,CastIron,17179,38671,6.64329109E8,338.4,4180
202104,875,Estonia,Russian Federation,Gas,36,523,18828.0,199.6,4180
202104,875,Estonia,Russian Federation,SunflowerOil,776,1319,1023544.0,1919.695833,4180
202104,875,Slovakia,Russian Federation,CastIron,1253,3534,4428102.0,338.4,5204
202104,875,Slovakia,Russian Federation,StainlessSteel,121,1178,142538.0,113.9,5204
202104,875,Uzbekistan,Russian Federation,Gas,6642,49641,3.29715522E8,199.6,3506
202104,875,Uzbekistan,Russian Federation,Copper,600,122,73200.0,9324.8175,3506
202104,875,Japan,Russian Federation,CastIron,179671,650904,1.16948572584E11,338.4,3627
202104,875,China,Russian Federation,StainlessSteel,1688630,9230115,1.558624909245E13,113.9,2853
202104,875,China,Russian Federation,Aluminium,100064,393044,3.9329554816E10,2319.3925,2853
202104,875,China,Russian Federation,CastIron,95227,174301,1.6598161327E10,338.4,2853
202104,875,Latvia,Russian Federation,Gas,7,323,2261.0,199.6,4323
202104,875,Slovenia,Russian Federation,StainlessSteel,124,1289,159836.0,113.9,5645
202104,875,Slovenia,Russian Federation,Corn,202,340,68680.0,268.6224488,5645
202104,875,Slovenia,Russian Federation,Gas,35188,251828,8.861323664E9,199.6,5645
202104,875,Russian Federation,Ukraine,Barley,30000,13214,3.9642E8,154.2521257,4663
202104,875,Russian Federation,Ukraine,IronOre,42633550,7327506,3.123975934263E14,178.25,4663
202104,875,Russian Federation,Ukraine,Corn,27486,13443,3.69494298E8,268.6224488,4663
202104,875,Russian Federation,Ukraine,CastIron,252,1916,482832.0,338.4,4663
202104,875,Russian Federation,Ukraine,Aluminium,401893,855592,3.43856435656E11,2319.3925,4663
202104,875,Russian Federation,Ukraine,Coal,147028300,7273347,1.0693878447201E15,97.84767857,4663
202104,875,Russian Federation,Ukraine,SunflowerOil,1556700,2544136,3.9604565112E12,1919.695833,4663
202104,875,Russian Federation,Ukraine,StainlessSteel,8120,63803,5.1808036E8,113.9,4663
202104,875,Spain,Ukraine,Gas,542,8977,4865534.0,199.6,3767
202104,875,Spain,Ukraine,StainlessSteel,4439,61873,2.74654247E8,113.9,3767
202104,875,Spain,Ukraine,CastIron,53,777,41181.0,338.4,3767
202104,875,China,Ukraine,Gas,77501,399071,3.0928401571E10,199.6,5943
202104,875,Turkey,Ukraine,RapeseedOil,300,504,151200.0,1242.538843,2055
202104,875,Turkey,Ukraine,Gas,71207,399654,2.8458162378E10,199.6,2055
202104,875,Turkey,Ukraine,CastIron,19905,47746,9.5038413E8,338.4,2055
202104,875,Turkey,Ukraine,StainlessSteel,8232,59567,4.90355544E8,113.9,2055
202104,875,Russian Federation,Ukraine,Gas,28886,149499,4.318428114E9,199.6,4663
202104,875,Hungary,Ukraine,StainlessSteel,508,3434,1744472.0,113.9,1194
202104,875,Portugal,Ukraine,StainlessSteel,0,14,0.0,113.9,4104
202104,875,United Kingdom,Ukraine,StainlessSteel,1984,15167,3.0091328E7,113.9,3140
202104,875,United Kingdom,Ukraine,CastIron,31,3100,96100.0,338.4,3140
202104,875,India,Ukraine,StainlessSteel,73972,306484,2.2671234448E10,113.9,7092
202104,875,Georgia,Ukraine,Corn,400,400,160000.0,268.6224488,1164
202104,875,Italy,Ukraine,Gas,12215,122908,1.50132122E9,199.6,2394
202104,875,Italy,Ukraine,StainlessSteel,2024,64353,1.30250472E8,113.9,2394
202104,875,Italy,Ukraine,Copper,400,1682,672800.0,9324.8175,2394
202104,875,Romania,Ukraine,Gas,504,1198,603792.0,199.6,781
202104,875,Romania,Ukraine,StainlessSteel,0,9,0.0,113.9,781
202104,875,United States of America,Ukraine,StainlessSteel,251,3317,832567.0,113.9,9153
202104,875,Hong Kong,Ukraine,StainlessSteel,4057,29513,1.19734241E8,113.9,7665
202104,875,Czech Rep.,Ukraine,Gas,13664,71020,9.7041728E8,199.6,1410
202104,875,Lithuania,Ukraine,StainlessSteel,81,3500,283500.0,113.9,1136
202104,875,EU,Ukraine,Slag,6392990,42121,2.6927913179E11,136.9,803
202104,875,EU,Ukraine,Barley,11910,8886,1.0583226E8,154.2521257,803
202104,875,EU,Ukraine,IronOre,21372,4751,1.01538372E8,178.25,803
202104,875,EU,Ukraine,Nickel,18266,325748,5.950112968E9,161.8,803
202104,875,EU,Ukraine,CastIron,8344,39323,3.28111112E8,338.4,803
202104,875,EU,Ukraine,Aluminium,582304,1224269,7.12896735776E11,2319.3925,803
202104,875,EU,Ukraine,CrudePetroleum,307699,117320,3.609924668E10,179.2,803
202104,875,EU,Ukraine,Coal,690,785,541650.0,97.84767857,803
202104,875,EU,Ukraine,Copper,400,1682,672800.0,9324.8175,803
202104,875,EU,Ukraine,SunflowerOil,40186,96135,3.86328111E9,1919.695833,803
202104,875,EU,Ukraine,StainlessSteel,38471,412630,1.587428873E10,113.9,803
202104,875,EU,Ukraine,Gas,102290,866297,8.861352013E10,199.6,803
202104,875,Germany,Ukraine,CastIron,4460,22254,9.925284E7,338.4,1743
202104,875,Germany,Ukraine,Gas,8069,93777,7.56686613E8,199.6,1743
202104,875,Germany,Ukraine,StainlessSteel,6110,77058,4.7082438E8,113.9,1743
202104,875,Germany,Ukraine,Barley,9600,7187,6.89952E7,154.2521257,1743
202104,875,Netherlands,Ukraine,Nickel,17713,314342,5.567939846E9,161.8,2138
202104,875,Netherlands,Ukraine,StainlessSteel,76,1174,89224.0,113.9,2138
202104,875,Netherlands,Ukraine,CastIron,377,1824,687648.0,338.4,2138
202104,875,Netherlands,Ukraine,IronOre,21000,4669,9.8049E7,178.25,2138
202104,875,Georgia,Ukraine,Gas,3135,7150,2.241525E7,199.6,1164
202104,875,Poland,Ukraine,Barley,50,205,10250.0,154.2521257,1214
202104,875,Poland,Ukraine,Aluminium,582304,1192355,6.9431308592E11,2319.3925,1214
202104,875,Poland,Ukraine,Nickel,553,11108,6142724.0,161.8,1214
202104,875,Poland,Ukraine,StainlessSteel,16832,109700,1.8464704E9,113.9,1214
202104,875,Poland,Ukraine,CastIron,1044,3972,4146768.0,338.4,1214
202104,875,Poland,Ukraine,SunflowerOil,2586,2425,6271050.0,1919.695833,1214
202104,875,Poland,Ukraine,Coal,690,764,527160.0,97.84767857,1214
202104,875,Poland,Ukraine,Gas,38702,290477,1.1242040854E10,199.6,1214
202104,875,Belarus,Ukraine,Slag,1602500,77000,1.233925E11,136.9,791
202104,875,Belarus,Ukraine,Barley,765400,129900,9.942546E10,154.2521257,791
202104,875,Belarus,Ukraine,CastIron,18,100,1800.0,338.4,791
202104,875,Switzerland,Ukraine,StainlessSteel,5,101,505.0,113.9,2258
202104,875,Azerbaijan,Ukraine,CrudePetroleum,110476000,49272740,5.44345522424E15,179.2,2079
202104,875,Finland,Ukraine,StainlessSteel,10,286,2860.0,113.9,2232
202104,875,Belgium,Ukraine,Gas,1,75,75.0,199.6,2248
202104,875,Belarus,Ukraine,Gas,94295,373700,3.52380415E10,199.6,791
202104,875,Belarus,Ukraine,StainlessSteel,1699,1500,2548500.0,113.9,791
202104,875,Estonia,Ukraine,StainlessSteel,150,1320,198000.0,113.9,1527
202104,875,Slovakia,Ukraine,StainlessSteel,4625,35034,1.6203225E8,113.9,1082
202104,875,Slovakia,Ukraine,Slag,6392990,42121,2.6927913179E11,136.9,1082
202104,875,Denmark,Ukraine,CastIron,3,19,57.0,338.4,2181
202104,875,Denmark,Ukraine,StainlessSteel,3,57,171.0,113.9,2181
202104,875,Uzbekistan,Ukraine,Gas,4181,31252,1.30664612E8,199.6,3447
202104,875,Brazil,Ukraine,StainlessSteel,83,847,70301.0,113.9,10687
202104,875,China,Ukraine,StainlessSteel,405211,2637232,1.068635415952E12,113.9,5943
202104,875,China,Ukraine,CastIron,80,96,7680.0,338.4,5943
202104,875,Czech Rep.,Ukraine,StainlessSteel,1591,20874,3.3210534E7,113.9,1410
202104,875,Czech Rep.,Ukraine,CastIron,2307,7383,1.7032581E7,338.4,1410
202104,875,Latvia,Ukraine,CrudePetroleum,307699,117320,3.609924668E10,179.2,1320
202104,875,Slovenia,Ukraine,StainlessSteel,0,3,0.0,113.9,1610
202104,875,Slovenia,Ukraine,Gas,19105,196981,3.763322005E9,199.6,1610
202104,875,Belgium,Ukraine,StainlessSteel,54,1232,66528.0,113.9,2248
202104,875,Belgium,Ukraine,CastIron,3,172,516.0,338.4,2248
201908,1026,Belarus,Russian Federation,Steel,63041,34000,2.143394E9,217.1,4403
201908,1026,Belarus,Russian Federation,Wheat,109500,73100,8.00445E9,149.363005,4403
201908,1026,EU,Ukraine,Steel,4225,15296,6.46256E7,217.1,803
201908,1026,Poland,Ukraine,Steel,1000,1114,1114000.0,217.1,1214
201908,1026,Romania,Ukraine,Wheat,23381,10062,2.35259622E8,149.363005,781
201908,1026,Germany,Russian Federation,Wheat,15462,17947,2.77496514E8,149.363005,5417
201908,1026,Czech Rep.,Ukraine,Wheat,99000,90115,8.921385E9,149.363005,1410
201908,1026,Finland,Russian Federation,Wheat,2,2,4.0,149.363005,3922
201908,1026,Germany,Ukraine,Wheat,500900,455716,2.282681444E11,149.363005,1743
201908,1026,Belarus,Ukraine,Steel,17000,8600,1.462E8,217.1,791
201908,1026,Germany,Russian Federation,Steel,13535,38511,5.21246385E8,217.1,5417
201908,1026,Russian Federation,Ukraine,Wheat,132760,38462,5.10621512E9,149.363005,4663
201908,1026,Lithuania,Russian Federation,Wheat,30028,8631,2.59171668E8,149.363005,4484
201908,1026,Kazakhstan,Russian Federation,Wheat,5751665,1186059,6.821814038235E12,149.363005,2822
201908,1026,Poland,Russian Federation,Steel,29,66,1914.0,217.1,4961
201908,1026,EU,Russian Federation,Wheat,592516,157685,9.343088546E10,149.363005,4927
201908,1026,EU,Ukraine,Wheat,806129,673744,5.43124576976E11,149.363005,803
201908,1026,Germany,Ukraine,Steel,2250,12350,2.77875E7,217.1,1743
201908,1026,EU,Russian Federation,Steel,13564,38576,5.23244864E8,217.1,4927
201908,1026,Poland,Russian Federation,Wheat,526535,106450,5.604965075E10,149.363005,4961
201908,1026,Poland,Ukraine,Wheat,110456,65553,7.240722168E9,149.363005,1214
201908,1026,China,Russian Federation,Steel,10000,7000,7.0E7,217.1,2853
201908,1026,Estonia,Russian Federation,Steel,20000,15154,3.0308E8,217.1,4180
201908,1026,United States of America,Russian Federation,Steel,274,7565,2072810.0,217.1,8909
201908,1026,Serbia,Ukraine,Wheat,59200,20597,1.2193424E9,149.363005,1650
201908,1026,United Arab Emirates,Russian Federation,Wheat,1,270987,270987.0,149.363005,5727
201908,1026,Denmark,Ukraine,Steel,975,1855,1808625.0,217.1,2181
201908,1026,Rep. of Moldova,Ukraine,Wheat,550000,80850,4.44675E10,149.363005,353
201908,1026,France,Russian Federation,Wheat,20000,26703,5.3406E8,149.363005,6217
201908,1026,Netherlands,Russian Federation,Aluminium,1145,2650,3034250.0,1740.678571,5555
201908,1026,Rep. of Korea,Russian Federation,Aluminium,276,437,120612.0,1740.678571,3253
201908,1026,Kazakhstan,Russian Federation,Aluminium,279957,379200,1.061596944E11,1740.678571,2822
201908,1026,United States of America,Russian Federation,Aluminium,103,7637,786611.0,1740.678571,8909
201908,1026,Spain,Russian Federation,Aluminium,5949,19845,1.18057905E8,1740.678571,7015
201908,1026,Poland,Russian Federation,Aluminium,583103,1060899,6.18613389597E11,1740.678571,4961
201908,1026,Chile,Russian Federation,Copper,2714250,16084697,4.365788883225E13,5709.440476,17122
201908,1026,China,Russian Federation,Gas,264789,1623176,4.29799149864E11,182.6,2853
201908,1026,China,Russian Federation,Aluminium,74805,266098,1.990546089E10,1740.678571,2853
201908,1026,China,Russian Federation,CastIron,251625,379250,9.542878125E10,201.2,2853
201908,1026,China,Russian Federation,StainlessSteel,1376190,7549799,1.038995788581E13,97.7,2853
201908,1026,Thailand,Russian Federation,StainlessSteel,8933,47759,4.26631147E8,97.7,5085
201908,1026,Vietnam,Russian Federation,Gas,15516,108725,1.6869771E9,182.6,5280
201908,1026,Vietnam,Russian Federation,StainlessSteel,41823,512555,2.1436587765E10,97.7,5280
201908,1026,EU,Russian Federation,Gas,535786,3453334,1.850248010524E12,182.6,4927
201908,1026,Belgium,Russian Federation,StainlessSteel,6574,95791,6.29730034E8,97.7,5733
201908,1026,Spain,Russian Federation,Gas,35572,373361,1.3281197492E10,182.6,7015
201908,1026,Spain,Russian Federation,StainlessSteel,211,6027,1271697.0,97.7,7015
201908,1026,Canada,Russian Federation,CastIron,1,753,753.0,201.2,6640
201908,1026,Ukraine,Russian Federation,Gas,98568,259378,2.5566370704E10,182.6,4663
201908,1026,Germany,Russian Federation,CastIron,8358,85355,7.1339709E8,201.2,5417
201908,1026,Germany,Russian Federation,SunflowerOil,115,968,111320.0,908.6760417,5417
201908,1026,Netherlands,Russian Federation,StainlessSteel,1072,12348,1.3237056E7,97.7,5555
201908,1026,Netherlands,Russian Federation,CastIron,1715,43685,7.4919775E7,201.2,5555
201908,1026,Netherlands,Russian Federation,RapeseedOil,46,843,38778.0,881.5252168,5555
201908,1026,Netherlands,Russian Federation,IronOre,60800,37497,2.2798176E9,93.5,5555
201908,1026,France,Russian Federation,CastIron,356,4890,1740840.0,201.2,6217
201908,1026,France,Russian Federation,StainlessSteel,7853,99808,7.83792224E8,97.7,6217
201908,1026,Belarus,Russian Federation,Gas,1834040,7747400,1.4209041496E13,182.6,4403
201908,1026,Belarus,Russian Federation,Aluminium,65193,84500,5.5088085E9,1740.678571,4403
201908,1026,Belarus,Russian Federation,RapeseedOil,14111200,10826100,1.5276926232E14,881.5252168,4403
201908,1026,Belarus,Russian Federation,StainlessSteel,140299,175700,2.46505343E10,97.7,4403
201908,1026,Belarus,Russian Federation,CastIron,32080,129900,4.167192E9,201.2,4403
201908,1026,Belarus,Russian Federation,SunflowerOil,47138,43600,2.0552168E9,908.6760417,4403
201908,1026,Norway,Russian Federation,CastIron,4143,21793,9.0288399E7,201.2,4727
201908,1026,ASEAN,Russian Federation,StainlessSteel,50756,560314,2.8439297384E10,97.7,6381
201908,1026,ASEAN,Russian Federation,Gas,15516,108725,1.6869771E9,182.6,6381
201908,1026,Brazil,Russian Federation,StainlessSteel,1692,17759,3.0048228E7,97.7,14442
201908,1026,India,Russian Federation,StainlessSteel,22973,287318,6.600556414E9,97.7,4983
201908,1026,India,Russian Federation,CastIron,220202,1044215,2.2993823143E11,201.2,4983
201908,1026,India,Russian Federation,Nickel,100,2327,232700.0,152.0,4983
201908,1026,Slovakia,Russian Federation,CastIron,3921,18012,7.0625052E7,201.2,5204
201908,1026,Slovakia,Russian Federation,StainlessSteel,12501,110906,1.386435906E9,97.7,5204
201908,1026,Serbia,Russian Federation,CastIron,2989,7340,2.193926E7,201.2,5540
201908,1026,Serbia,Russian Federation,StainlessSteel,22,42,924.0,97.7,5540
201908,1026,Turkey,Russian Federation,CastIron,519,7066,3667254.0,201.2,5248
201908,1026,Turkey,Russian Federation,StainlessSteel,65449,320677,2.0987988973E10,97.7,5248
201908,1026,Turkey,Russian Federation,Coal,2031,333,676323.0,69.73928571,5248
201908,1026,Turkey,Russian Federation,SunflowerOil,2483,2944,7309952.0,908.6760417,5248
201908,1026,Turkey,Russian Federation,Gas,194384,1136652,2.20946962368E11,182.6,5248
201908,1026,Belgium,Russian Federation,SunflowerOil,10027,18544,1.85940688E8,908.6760417,5733
201908,1026,Rep. of Korea,Russian Federation,CastIron,20,9347,186940.0,201.2,3253
201908,1026,Rep. of Korea,Russian Federation,StainlessSteel,213,3787,806631.0,97.7,3253
201908,1026,Rep. of Korea,Russian Federation,Gas,37,147,5439.0,182.6,3253
201908,1026,Kazakhstan,Russian Federation,CastIron,53970,101744,5.49112368E9,201.2,2822
201908,1026,Kazakhstan,Russian Federation,CrudePetroleum,6835590,2126874,1.453843864566E13,170.8,2822
201908,1026,Kazakhstan,Russian Federation,Coal,37127800,421068,1.56333284904E13,69.73928571,2822
201908,1026,Kazakhstan,Russian Federation,Copper,26157500,25742365,6.733559124875E14,5709.440476,2822
201908,1026,Kazakhstan,Russian Federation,SunflowerOil,11932,9763,1.16492116E8,908.6760417,2822
201908,1026,Kazakhstan,Russian Federation,Corn,2985,2656,7928160.0,163.6286143,2822
201908,1026,Kazakhstan,Russian Federation,Gas,308,1440,443520.0,182.6,2822
201908,1026,Kazakhstan,Russian Federation,Barley,1701670,231873,3.9457132791E11,110.2764337,2822
201908,1026,Kazakhstan,Russian Federation,Slag,66000,6482,4.27812E8,133.7,2822
201908,1026,Kazakhstan,Russian Federation,IronOre,781715000,61892542,4.838232846953E16,93.5,2822
201908,1026,EU,Russian Federation,Barley,4,24,96.0,110.2764337,4927
201908,1026,EU,Russian Federation,IronOre,92300,51274,4.7325902E9,93.5,4927
201908,1026,EU,Russian Federation,Aluminium,592197,1064804,6.30573734388E11,1740.678571,4927
201908,1026,EU,Russian Federation,CastIron,85869,618434,5.3104309146E10,201.2,4927
201908,1026,EU,Russian Federation,StainlessSteel,98388,1254422,1.23420071736E11,97.7,4927
201908,1026,EU,Russian Federation,Coal,1420,3400,4828000.0,69.73928571,4927
201908,1026,EU,Russian Federation,Corn,10685,4612,4.927922E7,163.6286143,4927
201908,1026,EU,Russian Federation,SunflowerOil,11124,22112,2.45973888E8,908.6760417,4927
201908,1026,EU,Russian Federation,RapeseedOil,40186,42244,1.697617384E9,881.5252168,4927
201908,1026,Finland,Russian Federation,CastIron,654,22333,1.4605782E7,201.2,3922
201908,1026,Finland,Russian Federation,StainlessSteel,824,48904,4.0296896E7,97.7,3922
201908,1026,Finland,Russian Federation,Coal,420,566,237720.0,69.73928571,3922
201908,1026,Finland,Russian Federation,RapeseedOil,40140,41401,1.66183614E9,881.5252168,3922
201908,1026,Finland,Russian Federation,Gas,3,16,48.0,182.6,3922
201908,1026,Poland,Russian Federation,Gas,100391,544418,5.4654667438E10,182.6,4961
201908,1026,Romania,Russian Federation,Gas,33547,129994,4.360908718E9,182.6,5177
201908,1026,Romania,Russian Federation,CastIron,1169,19209,2.2455321E7,201.2,5177
201908,1026,South Africa,Russian Federation,IronOre,60000,10282,6.1692E8,93.5,12569
201908,1026,United Kingdom,Russian Federation,StainlessSteel,1531,17523,2.6827713E7,97.7,5610
201908,1026,Latvia,Russian Federation,CastIron,826,5874,4851924.0,201.2,4323
201908,1026,Latvia,Russian Federation,StainlessSteel,5281,47076,2.48608356E8,97.7,4323
201908,1026,Estonia,Russian Federation,Gas,1078,21224,2.2879472E7,182.6,4180
201908,1026,Estonia,Russian Federation,Aluminium,2000,4145,8290000.0,1740.678571,4180
201908,1026,Estonia,Russian Federation,CastIron,96,12696,1218816.0,201.2,4180
201908,1026,Estonia,Russian Federation,StainlessSteel,2939,30446,8.9480794E7,97.7,4180
201908,1026,Estonia,Russian Federation,SunflowerOil,397,543,215571.0,908.6760417,4180
201908,1026,Czech Rep.,Russian Federation,Barley,4,24,96.0,110.2764337,5306
201908,1026,Czech Rep.,Russian Federation,CastIron,20278,112864,2.288656192E9,201.2,5306
201908,1026,Czech Rep.,Russian Federation,StainlessSteel,1070,12506,1.338142E7,97.7,5306
201908,1026,Czech Rep.,Russian Federation,Gas,150411,562884,8.4663945324E10,182.6,5306
201908,1026,Portugal,Russian Federation,StainlessSteel,20246,74623,1.510817258E9,97.7,7306
201908,1026,Georgia,Russian Federation,StainlessSteel,2189,8424,1.8440136E7,97.7,4544
201908,1026,Denmark,Russian Federation,StainlessSteel,18,881,15858.0,97.7,5027
201908,1026,Sweden,Russian Federation,StainlessSteel,78,725,56550.0,97.7,4345
201908,1026,Sweden,Russian Federation,CastIron,241,1762,424642.0,201.2,4345
201908,1026,Belarus,Russian Federation,Slag,989040,47500,4.69794E10,133.7,4403
201908,1026,Belarus,Russian Federation,Barley,201350,43800,8.81913E9,110.2764337,4403
201908,1026,Ukraine,Russian Federation,IronOre,70000,3780,2.646E8,93.5,4663
201908,1026,Ukraine,Russian Federation,CastIron,685,3527,2415995.0,201.2,4663
201908,1026,Ukraine,Russian Federation,StainlessSteel,2,49,98.0,97.7,4663
201908,1026,Hungary,Russian Federation,StainlessSteel,1420,6667,9467140.0,97.7,5342
201908,1026,Japan,Russian Federation,CastIron,47702,187828,8.959771256E9,201.2,3627
201908,1026,Switzerland,Russian Federation,Gas,42,337,14154.0,182.6,5899
201908,1026,Switzerland,Russian Federation,StainlessSteel,6,121,726.0,97.7,5899
201908,1026,United Arab Emirates,Russian Federation,Nickel,3000,45093,1.35279E8,152.0,5727
201908,1026,United Arab Emirates,Russian Federation,CastIron,14,207,2898.0,201.2,5727
